index,category_index,paper_link
1,36,https://vneconomy.vn/10-nuoc-san-xuat-ca-phe-lon-nhat-the-gioi-viet-nam-dung-thu-hai.htm
2,36,https://vneconomy.vn/12-quoc-gia-hop-ban-tim-giai-phap-chong-khai-thac-thuy-san-bat-hop-phap.htm
3,36,https://vneconomy.vn/160-tan-giong-lua-tu-nguon-du-tru-quoc-gia-ho-tro-hue-sau-bao-so-1.htm
4,36,https://vneconomy.vn/200-nam-kenh-vinh-te-cong-trinh-thuy-loi-vi-dai-cua-dong-bang-song-cuu-long.htm
5,36,https://vneconomy.vn/40-doanh-nghiep-che-bien-thuc-pham-do-uong-doi-duong-nhung-dien-tich-trong-mia-lien-tuc-giam.htm
6,36,https://vneconomy.vn/50-nam-phat-trien-vuot-bac-cua-nganh-nong-nghiep-viet-nam.htm
7,36,https://vneconomy.vn/6-thang-nam-2024-san-xuat-nong-nghiep-duy-tri-tang-truong.htm
8,36,https://vneconomy.vn/8-giai-phap-thuc-hien-muc-tieu-tang-truong-cua-nganh-nong-nghiep-va-moi-truong.htm
9,36,https://vneconomy.vn/8-thang-ca-nuoc-thu-gan-2-000-ty-tien-dich-vu-moi-truong-rung.htm
10,36,https://vneconomy.vn/aciar-ho-tro-nganh-nong-nghiep-viet-nam-trien-khai-8-du-an-moi.htm
11,36,https://vneconomy.vn/agri-viet-nam-2024-co-hoi-tiep-can-cong-nghe-moi-trong-nong-nghiep.htm
12,36,https://vneconomy.vn/agroviet-2023-co-hoi-khai-thac-thi-truong-noi-dia-va-xuat-khau.htm
13,36,https://vneconomy.vn/ai-tai-dinh-hinh-nganh-cong-nghiep-chip.htm
14,36,https://vneconomy.vn/al-cong-cu-ho-tro-dac-luc-cho-phong-vien-nong-nghiep.htm
15,36,https://vneconomy.vn/an-do-cam-xuat-khau-gao-bo-cong-thuong-yeu-cau-doanh-nghiep-khan-truong-binh-on-thi-truong.htm
16,36,https://vneconomy.vn/an-do-do-bo-lenh-cam-xuat-khau-gao-va-nhung-tac-dong.htm
17,36,https://vneconomy.vn/an-giang-tien-toi-hinh-thanh-vung-san-xuat-thot-not-huu-co.htm
18,36,https://vneconomy.vn/an-giang-xuat-khau-13-tan-xoai-hat-lep-sang-thi-truong-han-quoc.htm
19,36,https://vneconomy.vn/ap-thap-nhiet-doi-da-manh-len-thanh-bao-so-4.htm
20,36,https://vneconomy.vn/ap-thue-gia-tri-gia-tang-5-voi-phan-bon-nguoi-dan-se-duoc-huong-loi.htm
21,36,https://vneconomy.vn/ap-thue-vat-5-doi-voi-mat-hang-phan-bon-can-dam-bao-hai-hoa-loi-ich-giua-ba-nha.htm
22,36,https://vneconomy.vn/asean-danh-gia-viet-nam-la-diem-sang-ve-phat-trien-nong-thon.htm
23,36,https://vneconomy.vn/australia-ho-tro-ung-dung-tri-tue-nhan-tao-vao-canh-tac-nong-nghiep-tai-viet-nam.htm
24,36,https://vneconomy.vn/australia-hop-tac-voi-viet-nam-ve-khoa-hoc-nong-nghiep-huong-den-nong-nghiep-xanh-va-ben-vung.htm
25,36,https://vneconomy.vn/ba-diem-nghen-bop-nghet-xuat-khau-san.htm
26,36,https://vneconomy.vn/ba-loai-du-an-cap-thiet-duoc-tam-su-dung-rung-de-thi-cong.htm
27,36,https://vneconomy.vn/bac-ninh-de-nghi-hung-yen-phoi-hop-xu-ly-o-nhiem-dai-thuy-nong-bac-hung-hai.htm
28,36,https://vneconomy.vn/ban-giai-phap-thuc-day-xuat-khau-gao-rau-qua.htm
29,36,https://vneconomy.vn/ban-hang-tren-nen-tang-so-tao-be-phong-dua-nong-san-phu-tho-vuon-xa.htm
30,36,https://vneconomy.vn/ban-hanh-ke-hoach-quoc-gia-ve-kiem-soat-dich-benh-vat-nuoi-dam-bao-an-toan-thuc-pham.htm
31,36,https://vneconomy.vn/ban-hanh-quyet-dinh-ket-qua-ra-soat-nha-xuat-khau-moi-doi-voi-mot-so-san-pham-duong-mia.htm
32,36,https://vneconomy.vn/ban-tin-chi-carbon-nong-dan-giau-len.htm
33,36,https://vneconomy.vn/ban-tin-chi-carbon-tiem-nang-lon-cua-nganh-nong-nghiep.htm
34,36,https://vneconomy.vn/ban-tin-chi-carbon-tiem-nang-lon-trong-nganh-nong-nghiep.htm
35,36,https://vneconomy.vn/ban-tin-chi-carbon-trong-san-xuat-nong-nghiep-nhung-tin-hieu-dau-tien.htm
36,36,https://vneconomy.vn/bao-ap-sat-mien-trung-nhieu-dia-phuong-ngap-lut.htm
37,36,https://vneconomy.vn/bao-cao-cri-2024-viet-nam-dat-duoc-nhung-thanh-tich-dang-ghi-nhan-trong-viec-giam-bat-binh-dang.htm
38,36,https://vneconomy.vn/bao-chi-la-dong-luc-quan-trong-trong-tai-co-cau-nganh-nong-nghiep.htm
39,36,https://vneconomy.vn/bao-so-1-khong-do-bo-dat-lien-nhung-se-gay-mua-lon.htm
40,36,https://vneconomy.vn/bao-so-3-suy-yeu-mua-lon-khien-hon-100-nghin-ha-lua-bi-ngap-ung.htm
41,36,https://vneconomy.vn/bao-so-4-khong-manh-nhung-luong-mua-rat-lon-nguy-co-gay-ngap-lut-tai-cac-tinh-mien-trung.htm
42,36,https://vneconomy.vn/bao-so-5-lien-tuc-manh-len-cac-tinh-bac-trung-bo-san-sang-so-tan-nguoi-dan-dieu-tiet-nuoc-ho-chua.htm
43,36,https://vneconomy.vn/bao-ton-tai-tao-nguon-tai-nguyen-nuoc-vung-dong-bang-song-cuu-long-la-van-de-cap-bach.htm
44,36,https://vneconomy.vn/bao-tra-mi-vao-bien-dong-cac-tinh-mien-trung-khan-truong-trien-khai-ung-pho.htm
45,36,https://vneconomy.vn/bat-cap-thu-thue-vat-55-ty-dong-hoan-thue-2-135-ty-dong-doi-voi-nganh-ho-tieu.htm
46,36,https://vneconomy.vn/bat-cap-trong-hop-tac-cong-tu-nghien-cuu-giong-lua.htm
47,36,https://vneconomy.vn/bat-cap-trong-quan-ly-khien-rung-phong-ho-ven-bien-lien-tiep-bi-xam-hai.htm
48,36,https://vneconomy.vn/bat-so-luong-khung-giun-dat-say-kho-chuan-bi-xuat-ngoai.htm
49,36,https://vneconomy.vn/be-mac-dai-hoi-dai-bieu-toan-quoc-hoi-nong-dan-viet-nam-lan-thu-viii.htm
50,36,https://vneconomy.vn/bien-vo-qua-ca-cao-thanh-than-sinh-hoc-giai-phap-kinh-te-tuan-hoan-trong-nganh-ca-cao.htm
51,36,https://vneconomy.vn/bo-cong-an-se-lam-ro-dong-co-phat-tan-hinh-anh-to-c-p-viet-nam-ban-thit-heo-benh.htm
52,36,https://vneconomy.vn/bo-nong-nghiep-va-moi-truong-co-30-don-vi-to-chuc-dau-moi-sau-hop-nhat.htm
53,36,https://vneconomy.vn/bo-nong-nghiep-va-moi-truong-de-nghi-bo-cong-an-dieu-tra-lam-ro-vu-thit-lon-c-p.htm
54,36,https://vneconomy.vn/bo-nong-nghiep-va-moi-truong-gap-rut-sua-doi-hai-luat-de-phu-hop-voi-tinh-hinh-moi.htm
55,36,https://vneconomy.vn/bo-nong-nghiep-va-moi-truong-se-ban-hanh-58-thong-tu-trong-nam-2025.htm
56,36,https://vneconomy.vn/bo-tai-chinh-tra-loi-3-van-de-phan-anh-kien-nghi-cua-doanh-nghiep-thuy-san.htm
57,36,https://vneconomy.vn/bo-tai-chinh-tu-choi-mot-so-kien-nghi-cua-vasep.htm
58,36,https://vneconomy.vn/bo-tai-chinh-xem-xet-giam-thue-nhap-khau-kho-dau-dau-tuong-con-1-giam-ap-luc-voi-nganh-chan-nuoi.htm
59,36,https://vneconomy.vn/bo-truong-le-minh-hoan-an-ninh-luong-thuc-trong-nuoc-van-duoc-dam-bao.htm
60,36,https://vneconomy.vn/bo-truong-le-minh-hoan-nong-nghiep-can-vuon-toi-gia-tri-cao-hon.htm
61,36,https://vneconomy.vn/bo-truong-le-minh-hoan-nuoi-bien-vi-nguon-song-xanh-cho-the-he-mai-sau.htm
62,36,https://vneconomy.vn/bo-truong-le-minh-hoan-va-niem-tran-tro-ve-nong-thon-moi.htm
63,36,https://vneconomy.vn/brazil-dung-nhap-khau-ca-ro-phi-viet-nam.htm
64,36,https://vneconomy.vn/buoc-dai-nhay-vot-trong-xuat-khau-rau-qua.htm
65,36,https://vneconomy.vn/ca-he-thong-chinh-tri-da-vao-cuoc-quyet-liet-ung-pho-voi-con-bao-manh-nhat-trong-vong-30-nam-qua.htm
66,36,https://vneconomy.vn/ca-mau-dan-dau-ca-nuoc-ve-xuat-khau-tom.htm
67,36,https://vneconomy.vn/ca-mau-phat-huy-toi-da-the-manh-nganh-nuoi-tom.htm
68,36,https://vneconomy.vn/ca-mau-thanh-lap-khu-bao-ton-bien27-000-ha.htm
69,36,https://vneconomy.vn/ca-phe-go-cao-su-cua-viet-nam-xuat-khau-vao-eu-phai-tuan-thu-eudr.htm
70,36,https://vneconomy.vn/ca-song-da-xung-danh-thuong-hieu-quoc-gia.htm
71,36,https://vneconomy.vn/ca-the-gioi-sot-hung-huc-vi-thieu-gao-va-hanh-dong-cua-viet-nam.htm
72,36,https://vneconomy.vn/ca-tra-viet-nam-duoc-ua-chuong-tai-mexico-du-bao-se-tiep-tuc-tang-truong.htm
73,36,https://vneconomy.vn/cac-cong-ty-lam-nghiep-tai-quang-ninh-gap-rat-nhieu-thach-thuc-hau-bao-yagi.htm
74,36,https://vneconomy.vn/cac-dia-phuong-van-gap-kho-khi-duoc-phan-quyen-trong-linh-vuc-trong-trot-va-bao-ve-thuc-vat.htm
