index,category_index,paper_link
1,54,https://vneconomy.vn/ban-chinh-sach-chien-luoc-trung-uong-chu-tri-to-chuc-dien-dan-tang-truong-kinh-te-viet-nam-2025.htm
2,54,https://vneconomy.vn/da-nang-chia-se-ve-cong-tac-tinh-gon-bo-may-voi-hoc-vien-chinh-tri-quoc-gia-ho-chi-minh.htm
3,54,https://vneconomy.vn/da-nang-khoi-cong-khu-tai-dinh-cu-dau-tien-phuc-vu-sieu-du-an-duong-sat-toc-do-cao.htm
4,54,https://vneconomy.vn/dien-dan-cong-nghiep-xanh-2025-hai-hoa-muc-tieu-tang-truong-cao-va-phat-trien-ben-vung.htm
5,54,https://vneconomy.vn/dinh-hinh-giai-phap-chien-luoc-cho-nganh-nang-luong-viet-nam.htm
6,54,https://vneconomy.vn/don-doc-tap-chi-kinh-te-viet-nam-so-28-2025.htm
7,54,https://vneconomy.vn/don-doc-tap-chi-kinh-te-viet-nam-so-29-2025.htm
8,54,https://vneconomy.vn/don-doc-tap-chi-kinh-te-viet-nam-so-30-2025.htm
9,54,https://vneconomy.vn/don-doc-tap-chi-kinh-te-viet-nam-so-31-2025.htm
10,54,https://vneconomy.vn/don-doc-tap-chi-kinh-te-viet-nam-so-32-2025.htm
11,54,https://vneconomy.vn/interactive-toan-canh-kinh-te-viet-nam-quy-2-2025.htm
12,54,https://vneconomy.vn/interactive-toan-canh-kinh-te-viet-nam-thang-72025.htm
13,54,https://vneconomy.vn/khai-mac-le-hoi-viet-nam-nhat-ban-lan-thu-10-tai-da-nang.htm
14,54,https://vneconomy.vn/ky-niem-50-nam-thanh-lap-hoi-khoa-hoc-kinh-te-viet-nam-nua-the-ky-dong-hanh-cung-su-phat-trien-dat-nuoc.htm
15,54,https://vneconomy.vn/le-cong-bo-nghi-quyet-cua-quoc-hoi-ve-viec-sap-nhap-quang-nam-va-tp-da-nang.htm
16,54,https://vneconomy.vn/tang-truong-doanh-thu-loi-nhuan-ban-le-da-kenh-nho-ai-1247726.htm
17,54,https://vneconomy.vn/truc-tiep-le-khoi-cong-khanh-thanh-250-cong-trinh-tieu-bieu-tren-ca-nuoc-chao-mung-cach-mang-thang-tam-va-quoc-khanh-29.htm
18,54,https://vneconomy.vn/truc-tiep-toa-dam-co-che-kiem-soat-tin-dung-thay-the-han-muc-bang-bo-tieu-chi-an-toan.htm
