index,category_index,paper_link
1,72,https://vneconomy.vn/adb-viet-nam-dat-nen-mong-de-xay-dung-cac-ky-lan-khoi-nghiep-tiep-theo-cua-chau-a.htm
2,72,https://vneconomy.vn/ai-tai-dinh-hinh-nganh-cong-nghiep-chip.htm
3,72,https://vneconomy.vn/ai-tro-thanh-chu-de-nong-cua-nguoi-viet-tren-google-nam-2023.htm
4,72,https://vneconomy.vn/can-day-manh-chuyen-doi-so-trong-cong-tac-pho-bien-giao-duc-phap-luat.htm
5,72,https://vneconomy.vn/canh-bao-chieu-lua-dao-dung-ai-mao-danh-nguoi-than.htm
6,72,https://vneconomy.vn/chuyen-gia-viet-nam-hoan-toan-co-kha-nang-tro-thanh-trung-tam-khoi-nghiep-cua-khu-vuc-tuong-tu-singapore.htm
7,72,https://vneconomy.vn/cong-nghe-giao-duc-va-bai-toan-thu-hut-nguoi-dung.htm
8,72,https://vneconomy.vn/cong-nghe-giao-duc-viet-du-suc-hap-dan-nha-dau-tu.htm
9,72,https://vneconomy.vn/cong-ty-khoi-nghiep-buyo-gianh-giai-thuong-15-000-usd-cua-chuong-trinh-100-labs.htm
10,72,https://vneconomy.vn/de-xuat-uu-dai-thue-cho-doanh-nghiep-khoi-nghiep-sang-tao.htm
11,72,https://vneconomy.vn/giai-thuong-khoa-hoc-cong-nghe-cho-sinh-vien-nam-2023.htm
12,72,https://vneconomy.vn/hop-tac-phat-trien-nhan-tai-cho-cong-nghe-cao-viet-nam.htm
13,72,https://vneconomy.vn/interactive-toan-canh-kinh-te-viet-nam-thang-72025.htm
14,72,https://vneconomy.vn/khoi-day-y-tuong-sang-tao-khoi-nghiep-cua-hoc-sinh-sinh-vien.htm
15,72,https://vneconomy.vn/lan-dau-tien-3-to-chuc-cho-vay-mao-hiem-hang-dau-dong-nam-a-hoi-tu-o-viet-nam-co-hoi-cho-cac-startup-goi-von.htm
16,72,https://vneconomy.vn/lan-song-ai-dang-san-sinh-ty-phu-voi-toc-do-chua-tung-thay.htm
17,72,https://vneconomy.vn/lap-to-chuc-khoa-hoc-cong-nghe-phai-co-it-nhat-5-nguoi-co-trinh-do-dai-hoc-lam-viec-toan-thoi-gian.htm
18,72,https://vneconomy.vn/mang-chuoi-khoi-cua-game-bom-tan-axie-infinity-bi-hack-mat-625-trieu-usd-tien-ao.htm
19,72,https://vneconomy.vn/mat-can-doi-trong-chuyen-giao-cong-nghe-tai-viet-nam.htm
20,72,https://vneconomy.vn/mot-doanh-nghiep-viet-lot-top-50-cong-ty-cong-nghe-giao-duc-tiem-nang-nhat-dong-nam-a.htm
21,72,https://vneconomy.vn/my-cap-phep-nvidia-xuat-khau-tro-lai-chip-h20-sang-trung-quoc.htm
22,72,https://vneconomy.vn/nha-dau-tu-dien-gio-ngoai-khoi-tai-viet-nam-van-dang-mo-mam-trong-bong-toi.htm
23,72,https://vneconomy.vn/nhan-doi-tien-ich-voi-5-may-loc-khong-khi-hut-am-doi-moi.htm
24,72,https://vneconomy.vn/nhan-luc-la-chia-khoa-phat-trien-dien-hat-nhan-thanh-cong-va-hieu-qua.htm
25,72,https://vneconomy.vn/nhom-sinh-vien-viet-nam-dat-giai-cuoc-thi-quoc-te-ve-thiet-ke.htm
26,72,https://vneconomy.vn/pgsts-chu-cam-tho-chuyen-doi-so-se-giup-phat-trien-nang-luc-hoc-tap.htm
27,72,https://vneconomy.vn/phat-huy-nguon-luc-cong-nghe-va-tri-tue-tu-kieu-bao-de-phat-trien-dat-nuoc.htm
28,72,https://vneconomy.vn/phat-trien-nang-luong-tai-tao-xanh-sach-nen-tang-cho-tang-truong-kinh-te-trong-dai-han.htm
29,72,https://vneconomy.vn/ra-mat-giao-dien-moi-danh-cho-ban-doc-vneconomy-va-nen-tang-quan-tri-toa-soan-thong-minh-ai-cms.htm
30,72,https://vneconomy.vn/sap-dien-ra-toa-dam-edtech-viet-nam-xu-huong-ca-nhan-hoa-trong-hoc-tap.htm
31,72,https://vneconomy.vn/sau-giai-phap-phat-trien-nhanh-va-ben-vung-nganh-nang-luong.htm
32,72,https://vneconomy.vn/su-thay-doi-ve-thi-phan-o-to-dien-toan-cau-sau-hon-5-nam.htm
33,72,https://vneconomy.vn/taxi-tu-lai-se-chiem-linh-thi-truong-van-chuyen-du-lich.htm
34,72,https://vneconomy.vn/tien-si-ho-nhan-doanh-nhan-het-minh-phat-trien-vaccine-nanocovax.htm
35,72,https://vneconomy.vn/tim-lo-trinh-hop-ly-nhat-cho-nang-luong-xanh-tai-viet-nam.htm
36,72,https://vneconomy.vn/truc-tiep-toa-dam-edtech-viet-nam-xu-huong-ca-nhan-hoa-trong-hoc-tap.htm
37,72,https://vneconomy.vn/vu-tru-ao-co-hoi-va-rui-ro.htm
38,72,https://vneconomy.vn/xam-nhap-vi-dien-tu-ban-tien-ao-chiem-doat-hon-2-3-ty-dong.htm
39,72,https://vneconomy.vn/xu-huong-ca-nhan-hoa-hoc-tap-trong-ky-nguyen-ai-edtech.htm
