index,category_index,paper_link
1,27,https://vneconomy.vn/100-du-an-thuoc-doi-tuong-duoc-vay-goi-120-000-ty-dong-dang-trien-khai-dau-tu-xay-dung.htm
2,27,https://vneconomy.vn/2-thang-dau-nam-tp-hcm-thu-hon-42-000-ty-dong-tu-kinh-doanh-bat-dong-san.htm
3,27,https://vneconomy.vn/2022-ce0-group-dat-muc-tieu-loi-nhuan-gap-gan-4-lan-nam-2021.htm
4,27,https://vneconomy.vn/2022-dat-phuong-dat-muc-tieu-doanh-thu-khoang-3-826-ty-dong.htm
5,27,https://vneconomy.vn/2023-vcg-dat-ke-hoach-tong-doanh-thu-hop-nhat-tang-70.htm
6,27,https://vneconomy.vn/2024-thi-truong-bat-dong-san-se-co-buoc-chuyen-minh.htm
7,27,https://vneconomy.vn/42-so-doanh-nghiep-xay-dung-kho-khan-hon.htm
8,27,https://vneconomy.vn/5-nhom-su-kien-anh-huong-den-bat-dong-san-trong-quy-1-2024.htm
9,27,https://vneconomy.vn/5-nhom-su-kien-tieu-bieu-anh-huong-den-nganh-bat-dong-san-nam-2023.htm
10,27,https://vneconomy.vn/51-moi-gioi-bat-dong-san-chua-tung-tham-gia-dao-tao-chinh-quy.htm
11,27,https://vneconomy.vn/6-thang-dau-nam-son-la-thu-hon-170-ty-dong-tu-dau-gia-dat.htm
12,27,https://vneconomy.vn/8-chu-ky-phat-trien-cua-thi-truong-bat-dong-san-thoi-gian-qua.htm
13,27,https://vneconomy.vn/87-khach-hang-ha-noithe-hien-nhu-cau-ro-rang-voi-bat-dong-san.htm
14,27,https://vneconomy.vn/87-khach-thue-bat-dong-san-huong-den-muc-tieu-xanh.htm
15,27,https://vneconomy.vn/ach-tac-nguon-cung-gia-cat-xay-dung-o-quang-ngai-tang-dot-bien.htm
16,27,https://vneconomy.vn/ai-tai-dinh-hinh-nganh-cong-nghiep-chip.htm
17,27,https://vneconomy.vn/ap-luc-ban-se-dien-ra-ro-hon-trong-qua-trinh-tiep-can-vung-dinh-nam-2022.htm
18,27,https://vneconomy.vn/ap-thue-bat-dong-san-thu-2-chi-nen-su-dung-khi-co-hanh-vi-thieu-tich-cuc.htm
19,27,https://vneconomy.vn/ba-dong-luc-thuc-day-su-hoi-phuc-cua-thi-truong-dat-nen.htm
20,27,https://vneconomy.vn/ba-luat-bat-dong-san-moi-giup-bao-ve-quyen-loi-cho-nguoi-mua-nha.htm
21,27,https://vneconomy.vn/ba-ly-do-giup-chung-cu-dan-dat-thi-truong-bat-dong-san-ha-noi.htm
22,27,https://vneconomy.vn/ba-ria-vung-tau-hoan-thanh-1-551-can-nha-o-xa-hoi.htm
