index,category_index,paper_link
1,10,https://vneconomy.vn/10-thang-hai-phong-thu-ngan-sach-hon-96-000-ty-dong.htm
2,10,https://vneconomy.vn/10-thien-duong-thue-lon-nhat-the-gioi.htm
3,10,https://vneconomy.vn/18-quoc-gia-khoi-sgatar-siet-chat-tay-ngan-tron-thue-xuyen-bien-gioi.htm
4,10,https://vneconomy.vn/2-quy-dau-nam-quang-ninh-thu-ngan-sach-30-700-ty.htm
5,10,https://vneconomy.vn/21-nganh-bi-anh-huong-neu-nganh-bia-suy-giam-keo-tut-tang-truong-kinh-te.htm
6,10,https://vneconomy.vn/25-ton-tai-vuong-mac-khien-giai-ngan-von-dau-tu-cong-i-ach.htm
7,10,https://vneconomy.vn/3-thang-cuoi-nam-thua-thien-hue-can-thu-4-880-ty-de-can-dich-thu-ngan-sach.htm
8,10,https://vneconomy.vn/30-nha-cung-cap-nuoc-ngoai-lon-da-dang-ky-thue-ke-khai-nop-thue.htm
9,10,https://vneconomy.vn/4-thang-hai-phong-thu-ngan-sach-hon-40-000-ty.htm
10,10,https://vneconomy.vn/42-nha-cung-cap-nuoc-ngoai-hoat-dong-xuyen-bien-gioi-tu-giac-nop-thue-o-viet-nam.htm
11,10,https://vneconomy.vn/5-co-quan-nha-nuoc-khu-vuc-tai-thanh-hoa-chinh-thuc-hoat-dong.htm
12,10,https://vneconomy.vn/5-doanh-nghiep-nop-thue-lon-nhat-tinh-thanh-hoa.htm
13,10,https://vneconomy.vn/57-nha-cung-cap-nuoc-ngoai-tu-nguyen-nop-gan-7-500-ty-dong-tien-thue.htm
14,10,https://vneconomy.vn/6-thang-dau-nam-hai-phong-thu-ngan-sach-hon-100-000-ty-dong.htm
15,10,https://vneconomy.vn/9-ty-giao-dich-tu-hang-tram-san-thuong-mai-dien-tu-nhung-gia-tri-binh-quan-moi-don-hang-chi-1-000-dong.htm
16,10,https://vneconomy.vn/ai-chiu-trach-nhiem-ve-quan-ly-gia-ve-may-bay-noi-dia-tang-cao.htm
17,10,https://vneconomy.vn/ai-tai-dinh-hinh-nganh-cong-nghiep-chip.htm
18,10,https://vneconomy.vn/an-giang-xet-xu-vu-tron-thue-gan-800-ty-dong.htm
19,10,https://vneconomy.vn/anh-tang-thue-manh-tay-voi-gioi-giau-de-thu-them-54-ty-usd-moi-nam.htm
20,10,https://vneconomy.vn/ap-dung-mo-hinh-thue-hon-hop-de-giam-tieu-thu-do-uong-co-con.htm
21,10,https://vneconomy.vn/ap-dung-thue-tieu-thu-dac-biet-voi-do-uong-co-con-can-co-lo-trinh-hieu-qua.htm
22,10,https://vneconomy.vn/ap-luc-hoan-thanh-du-toan-cang-dan-cuoi-nam-nganh-thue-trien-khai-7-nhiem-vu-trong-tam.htm
23,10,https://vneconomy.vn/ap-thue-gia-tri-gia-tang-5-voi-phan-bon-nguoi-dan-se-duoc-huong-loi.htm
24,10,https://vneconomy.vn/ap-thue-tieu-thu-dac-biet-can-su-tham-van-dac-biet.htm
25,10,https://vneconomy.vn/ap-thue-tieu-thu-dac-biet-voi-do-uong-co-duong-can-duoc-danh-gia-toan-dien-phu-hop.htm
26,10,https://vneconomy.vn/ba-diem-moi-trong-du-thao-nghi-dinh-quan-ly-hai-quan-xuat-nhap-khau-thuong-mai-dien-tu.htm
27,10,https://vneconomy.vn/ba-dieu-kien-de-hoan-thue-thu-nhap-ca-nhan-tu-dong.htm
28,10,https://vneconomy.vn/ba-nhom-doi-tuong-co-rui-ro-cao-bi-tu-choi-dang-ky-hoa-don-dien-tu.htm
29,10,https://vneconomy.vn/ban-cach-thao-go-vuong-mac-ve-hoa-don-va-hoan-thue-cho-doanh-nghiep.htm
30,10,https://vneconomy.vn/ban-khoan-dieu-chinh-nguong-thu-thue-ca-nhan-va-ho-kinh-doanh.htm
31,10,https://vneconomy.vn/ban-khoan-ve-hieu-qua-giam-thue-vat-2.htm
32,10,https://vneconomy.vn/bang-vang-nhung-doanh-nghiep-nop-ngan-sach-nhieu-nhat-tinh-nghe-an.htm
33,10,https://vneconomy.vn/bap-benh-so-phan-thue-quan-cua-ong-trump.htm
34,10,https://vneconomy.vn/bat-cap-thu-thue-vat-55-ty-dong-hoan-thue-2-135-ty-dong-doi-voi-nganh-ho-tieu.htm
35,10,https://vneconomy.vn/bat-giu-va-lai-dat-vao-bo-tau-danh-ca-van-chuyen-trai-phep-280-000-lit-dau-fo.htm
36,10,https://vneconomy.vn/bat-hop-ly-xung-quanh-uu-dai-thue-vat-doi-voi-co-so-dich-vu-khoa-hoc-va-cong-nghe.htm
37,10,https://vneconomy.vn/bat-thuong-trong-thu-va-chi-ngan-sach-tp-ho-chi-minh-kiem-toan-nha-nuoc-kien-nghi-xu-ly-tai-chinh-gan-3-300-ty.htm
